"","Gene","acarbose/H/24 hr","acarbose/H/24 hr(p)"
"220664_at","6702",-1.9106769949510505,0.5418297083410799
"241543_at","",-1.910743617775821,0.5282106608043879
"235599_at","339535",-1.9118006061103758,0.214075672845407
"240748_at","",-1.9118271194650995,0.5409307532511618
"1557060_at","",-1.9118370311046227,0.45528665583004724
"1552587_at","168975",-1.9123727905199583,0.35690484981177706
"204179_at","4151",-1.9124549392207153,0.21320336438258872
"238721_at","130752",-1.9126735858290582,0.2493802035844207
"1556616_a_at","",-1.9128236087720292,0.1226949250611942
"237688_at","",-1.9130269306222873,0.003141864050206308
"243872_at","",-1.913346893418047,0.3407756236448181
"1556898_at","200830",-1.9137099359216718,0.47321864518012813
"1570046_at","",-1.9139300922764384,0.37115415735187424
"202018_s_at","4057",-1.914307567228058,0.5018388237092761
"206638_at","3357",-1.9149719245668009,0.5540119037953724
"208545_x_at","6874 100302168",-1.915078581286907,0.48397789221017995
"210089_s_at","3910",-1.91539098609451,0.3036242244543336
"231724_at","9441",-1.9155178226380396,0.5353811917829873
"241593_x_at","",-1.916101692644113,0.5566461822214837
"226299_at","29941",-1.917000178248339,0.37144941882507304
"1569753_at","",-1.917112887371961,0.48999057900780785
"241711_at","",-1.9182338530314313,0.41369956677097586
"1557642_at","79781",-1.918499992238576,0.05789869774330605
"239521_at","100507057",-1.91864480752869,0.49109028848308545
"1563787_a_at","285782",-1.919106258662309,0.3955290546117007
"1552673_at","222546",-1.9192007856834945,0.48812771556188955
"1570301_at","",-1.9192065072246076,0.4421822439222522
"239986_at","",-1.9202270539705333,0.17559686419975903
"242962_at","",-1.9208110933727454,0.3820616115077214
"233026_s_at","23037",-1.9208778353821636,0.5304345257663852
"1563219_at","",-1.9220099125616041,0.430118243475255
"229437_at","406947 114614",-1.9227855032748886,0.4640294659975001
"1555602_a_at","1995",-1.9232409163907855,0.4917776708999954
"216398_at","2994",-1.9234620592937781,0.3455155699931704
"1569960_at","23629",-1.9239162150650702,0.16578960530463646
"1552504_a_at","84446",-1.924471096707252,0.08172286296639944
"1563524_a_at","319085",-1.9251767117813872,0.5033268856953865
"1570125_at","",-1.9257658689226624,0.06594981528796177
"242891_at","111",-1.9260143649288062,0.5228731282460848
"244420_at","",-1.9268024550478378,0.17561846129111297
"235942_at","401629 401630",-1.9276538774168333,0.03861582020300405
"244571_s_at","",-1.931105138808124,0.16730450482727985
"208098_at","81797 81696",-1.9312244083383439,0.5162682666438976
"234119_at","",-1.9314994636496712,0.10169468809484175
"237667_at","",-1.932696441959933,0.4101691271886464
"1557104_at","100101467",-1.932775720780022,0.44401253822009795
"1556622_s_at","",-1.9327926753197517,0.5129988193166954
"243464_at","",-1.9331181462799263,0.150148392503131
"239890_s_at","387923",-1.9335320749857732,0.055646455893672654
"220412_x_at","10089",-1.934476488108786,0.5206528746779402
"241809_at","55924",-1.9350463741872412,0.5271468575464431
"230419_at","400618",-1.9356545232266222,0.11501492278569327
"226234_at","10220",-1.9356837212101954,0.515308786731514
"237461_at","199713",-1.9358175809846612,0.24457139295561445
"206720_at","4249",-1.9358219226156153,0.3526615221759785
"1555569_a_at","154881 27342",-1.9360471331222642,0.08115351579500843
"233392_at","",-1.9362215621755245,0.3992899562016125
"227806_at","404550",-1.938002156201235,0.5039594296512719
"210439_at","29851",-1.9386959479037327,0.5386991649480966
"227734_s_at","741",-1.9403641571148038,0.4538688865001218
"219568_x_at","54345",-1.9407532440506423,0.19744344675967876
"1565857_at","",-1.941314552754767,0.35827243691807575
"236071_at","494558",-1.9421313823434136,0.09146759381998786
"243239_at","25813",-1.9428735492985323,0.2136901406393517
"222461_s_at","8924 100653292",-1.9429081886512776,0.0380149771814261
"208375_at","3439",-1.9433677433955991,0.37886075081038434
"242036_x_at","492",-1.9435506775182487,0.3691049138163473
"211399_at","2263",-1.9436474221777822,0.4989972441915429
"219152_at","50512",-1.9440510596422835,0.05450745144054609
"206761_at","10225",-1.9444657368132139,0.4979597821050422
"1553072_at","149428",-1.9445508963756026,0.18103346092559083
"214111_at","4978",-1.944866791988014,0.4902633215346359
"227938_s_at","28514",-1.945623286370998,0.023643651903927598
"1565849_a_at","100170229",-1.9466814962154233,0.05489487102614192
"234398_at","",-1.9483479694728096,0.29822126918642355
"1570409_x_at","",-1.9484599128512154,0.5214972113322616
"234130_at","11155",-1.9486787295705905,0.4010565098129491
"1562158_at","",-1.9488174113186534,0.5393111757002222
"1563186_at","",-1.9491632140878201,0.48484169595339804
"1563085_at","",-1.949524086265798,0.4296509002467395
"239696_at","",-1.9503261815774786,0.49300212482736727
"237170_at","100507384",-1.9503558518806985,0.5410966118048587
"1561912_at","",-1.9513819923182845,0.570206967993243
"233051_at","84631",-1.9518538581107467,0.501081716818943
"233094_at","",-1.95239466440351,0.4622640198380699
"1561506_at","",-1.9524515259394444,0.5141377253190579
"236537_at","",-1.9530960052994208,0.526919702969668
"232260_at","100009676",-1.9554968902296725,0.4972883454239192
"221040_at","11132",-1.9555733364690806,0.46775298200486387
"231058_at","53828",-1.9567468075171792,0.5467767877465299
"235600_at","",-1.9576409993536428,0.5628252737041965
"237726_at","",-1.957669466092873,0.39022572294269486
"232509_at","9659",-1.9578103640379525,0.489605560464129
"233229_at","23256",-1.95818203165842,0.1588319778604667
"242500_at","",-1.9585363021034767,0.16380131852369495
"1552913_at","286514",-1.9601200149860796,0.5172924574485094
"219519_s_at","6614",-1.9601970445128083,0.5361717003097133
"238264_at","",-1.960902898637294,0.4947850956746652
"242889_x_at","645431",-1.9611378915882363,0.0656729242635053
"1557702_at","",-1.9612151621984477,0.4168816208828643
"1565800_x_at","117177",-1.9616035852908433,0.48639811943987526
"216744_at","",-1.9617694803294283,0.05445938033663448
"1566637_at","",-1.9618862025324815,0.4522936273986017
"233034_at","",-1.963128868344815,0.3212289052575813
"240299_at","132612",-1.963391316703485,0.31341408038371743
"1561919_at","",-1.9637388198187191,0.534922667801162
"1555454_at","9516",-1.9644372191961126,0.3102245609816469
"226417_at","388",-1.96509234868999,0.30929660552451155
"238747_at","777",-1.9656318467758378,0.5270378034610183
"215502_at","",-1.965953094008922,0.5045392621683271
"206806_at","9162",-1.9662048292178362,0.5267030677352859
"1555378_at","80174",-1.9672652798001244,0.2924263118798654
"230661_at","",-1.968546087724142,0.20647738731968215
"1570141_at","4645",-1.9697711469790735,0.47054990060720764
"239692_at","",-1.969860343199714,0.4621627107838395
"244556_at","3937",-1.9705162957146378,0.472776046102701
"1566664_at","643677",-1.9705253047766391,0.46349250500163136
"1559568_at","",-1.9713576297752846,0.5520465304388182
"243693_at","",-1.9720626362450222,0.497774983558569
"241096_at","",-1.9721030588578428,0.532858413669703
"211601_at","856",-1.9722816410932114,0.47005078558226004
"1561535_at","",-1.9728987360614805,0.08332469409770477
"1555171_at","6487",-1.9736962611045312,0.46651165370224446
"240101_at","",-1.973702988151998,0.04231282201584212
"216608_at","26102",-1.9748012125535421,0.20016457585849648
"234586_at","1757",-1.9753577056949965,0.09203367580104056
"1560295_at","1588",-1.9754513910413942,0.3479374843592253
"214276_at","11278",-1.9757220257975694,0.4599136036800951
"237405_at","",-1.97584067783387,0.08444156528590806
"237486_at","",-1.97596647492636,0.19075862399506135
"210228_at","1437",-1.9769242376875684,0.197481850869679
"206937_at","6708",-1.977035990925055,0.47430619794422335
"1552842_at","266722 100653112",-1.9790378644180573,0.5000961728983233
"236761_at","375612",-1.9794170338804993,0.15523389259481435
"1560714_at","399821",-1.9797012173425967,0.33862900768707815
"1557906_at","10071",-1.9798481912688295,0.2092198311041829
"237822_at","",-1.9806076321107036,0.14616625328818322
"1556497_a_at","",-1.9813039700369763,0.059138192031108275
"217018_at","",-1.9821329353294206,0.10953826396792089
"234351_x_at","7227",-1.9831955277004383,0.18104963738719393
"237999_at","",-1.9835600126588002,0.534326749311046
"204273_at","1910",-1.9837803380802979,0.3488994979442952
"1568706_s_at","100653022 100653271",-1.9842892625757067,0.4486182391137234
"231569_at","203562",-1.9846495087918687,0.023436401468700265
"1564813_at","",-1.9860003980877021,0.4730306873293594
"229408_at","10014",-1.986299359424567,0.2881295226084413
"243060_at","100505835",-1.9865895853437034,0.5345461249638526
"234928_x_at","864",-1.9872052619124603,0.0017724580961855374
"203485_at","6252",-1.9883583946469547,0.4768636549243478
"222176_at","",-1.9885720745806792,0.4023600430711508
"240250_at","",-1.9902994287128801,0.19032451401191408
"1556828_at","",-1.9904349552073617,0.5530040879584412
"236532_at","399947",-1.9908528334610742,0.4774709517647269
"206091_at","4148",-1.9912667473198205,0.35806674615013584
"208071_s_at","3903",-1.9915177082409175,0.25165238608015444
"208133_at","",-1.9916574572947532,0.3605145828950458
"219790_s_at","4883",-1.9922300836689457,0.0913315175081341
"1568249_at","26776 388796",-1.9923186295494038,0.2577770926012023
"234097_s_at","80862",-1.99317099968681,0.2173382732089143
"1561740_at","",-1.9932431339055485,0.5165492050197775
"216690_at","26664",-1.9932954551527566,0.3835492266563615
"1556608_a_at","30844",-1.9936741070227664,0.4930573016039276
"1552661_at","56099",-1.9938828252153251,0.25314379481389754
"237791_at","",-1.9949790875677407,0.46420899592591464
"232786_at","57511",-1.9951287072452377,0.1659636624630769
"1561846_s_at","643677",-1.9951972901566633,0.5313783700533113
"223734_at","84709",-1.9955125555442967,0.5439877588008943
"213316_at","57608",-1.9959499746069835,0.5655927527759438
"227061_at","",-1.996349264169896,0.1417115215378138
"209573_s_at","753",-1.9965141872291812,0.3465944647327033
"1562543_at","",-1.9965355953371338,0.4514332323453239
"236191_at","",-1.9968799526102672,0.5233395094360629
"233452_at","",-1.9970618885890525,0.49609947316927966
"220051_at","10942",-1.9971538037371923,0.4948105568336612
"205957_at","5365",-1.9982336186948828,0.22306139231111752
"216571_at","",-1.998424146436204,0.24198459547389914
"1561923_a_at","51639",-1.999097594669718,0.35169290723304975
"204736_s_at","1464",-1.9996105119850751,0.5650091582229455
"216096_s_at","9378",-1.999713404688909,0.1251697386918203
"1559018_at","5791",-1.999763497336371,0.130418152325867
"218980_at","80206",-2.000035693140654,0.25116939832876994
"204390_at","",-2.0007042122480962,0.34635441803987277
"1570119_at","23047",-2.000976567066784,0.11279134469864746
"207803_s_at","1448",-2.001207276444135,0.0811587558909146
"1557044_at","100506930",-2.0012410750630294,0.2334943284412051
"206726_at","27306",-2.0012820099823654,0.5131241809855749
"1561481_at","",-2.001467844881432,0.20428539669653775
"207292_s_at","5598",-2.00178709118999,0.16447770742016196
"1563822_at","100131763",-2.0019595646210915,0.07302765434040726
"216663_s_at","51364",-2.0038803831945224,0.04624754799573323
"216839_at","3908",-2.004174848115347,0.49248934858480037
"1562637_at","401474",-2.0051073789549987,0.5118584045694538
"213182_x_at","1028",-2.005256951400906,0.2522811800107812
"207555_s_at","6915",-2.0055566605055666,0.12672048464863842
"221170_at","59340",-2.005999242931877,0.258600576180644
"239407_at","100506215",-2.0060631480372098,0.10160587326196056
"216596_at","26082",-2.0063120134177472,0.04896798106724318
"1565778_at","10351",-2.007310946229461,0.46540705470276234
"231167_at","",-2.0073701456146233,0.1885055122852311
"1552538_a_at","221458",-2.009227902998391,0.29556885588140397
"1567386_at","",-2.0095691665855577,0.3348506291859876
"1558452_at","55314",-2.0102401620828774,0.3109549530108924
"229254_at","148808",-2.0103078901103424,0.4510154038655653
"210190_at","8676",-2.0104902583106044,0.23052684925795833
"216329_at","",-2.0107682971755,0.5237925789885782
"1566142_at","",-2.0117069231384463,0.12484894424835523
"1568711_a_at","100507498",-2.0122994721880096,0.5148650340597629
"214068_at","146227",-2.012439855892281,0.13354335468342385
"1552946_at","163071",-2.0125327762864855,0.04279662797904668
"214468_at","4624",-2.0126506325315803,0.5326668479437544
"221141_x_at","29924",-2.0129145989586568,0.10294771455296499
"209710_at","2624",-2.0130301259428016,0.08730609150843689
"224091_at","",-2.013357794376342,0.0866327914800302
"238784_at","283417",-2.0134998147650243,0.5507726211523514
"1552393_at","150350",-2.014207026548035,0.2598131337009818
"204018_x_at","3040 3039",-2.0149174796689726,0.42125336186643614
"232023_at","91147",-2.0151993304150726,0.5375910683193759
"231248_at","1474",-2.015487741947333,0.5426499131778271
"231799_at","26115",-2.015733743747785,0.5608899100604023
"206460_at","55966",-2.0158134484731445,0.1667827643227818
"1557214_at","100506107",-2.0159129709034525,0.5568855660476968
"233616_at","",-2.0159853656033095,0.041609562844865215
"209035_at","4192",-2.016137817932828,0.4602995238958286
"1554419_x_at","79893",-2.0170900562976906,0.4942851821638093
"240442_at","",-2.017445688223605,0.49929633843478927
"206896_s_at","2788",-2.018728351245112,0.10554169327974505
"1556542_a_at","",-2.019562563344716,0.11714490062005042
"1559692_at","",-2.019582423193437,0.492805483333926
"239173_at","10207",-2.019877802645152,0.28969590430579994
"215869_at","",-2.020151952589126,0.12795306598601938
"211112_at","6560",-2.0201863392132737,0.4767907175920326
"227782_at","201501",-2.0214818425960264,0.2281374777921359
"1560168_at","646168",-2.0215747944921882,0.5397595013934884
"1554763_at","100131816",-2.0218809862921683,0.3954112676617124
"236005_at","",-2.022454492924805,0.38078599833608173
"210179_at","3769",-2.022709377165299,0.47065510262053395
"236052_at","388610",-2.0240301880639957,0.04698731276479047
"1561370_at","100505716",-2.024726825961049,0.19074177791569408
"1561693_at","400794",-2.0247632316623596,0.5555759738580066
"220923_s_at","29944",-2.0249615157004808,0.12579228765234768
"208513_at","27023",-2.0250541492472154,0.4417831276851238
"230059_at","10522",-2.026862255172784,0.016290499882395826
"243853_at","",-2.0275550694462408,0.5044987121303686
"203757_s_at","4680",-2.027739409697568,0.5221644791004192
"205274_at","9567",-2.027919888097708,0.5084370355281602
"224028_at","57094",-2.028161846121719,0.4771474177660926
"1556267_at","196446",-2.028807102164034,0.47075548218766033
"237252_at","7056",-2.030047073078995,0.06219993923678811
"204882_at","9938",-2.0301155423321364,0.183133383692643
"219592_at","79648",-2.030221640475903,0.2999925944922356
"210279_at","2841",-2.0307359347828897,0.41418212645355396
"1563003_at","3687",-2.032743748266512,0.4390276436663875
"205777_at","1852",-2.0332808956206048,0.048937869338307384
"210340_s_at","1438",-2.0333162781345933,0.5133698340937212
"1556970_at","",-2.0335955202063523,0.5237937435048433
"240642_at","7750",-2.0339538458359905,0.5582270504378806
"1569300_at","9848",-2.0347383528412846,0.507296077177834
"1552715_a_at","59350",-2.03484999956736,0.2585012350308199
"1554724_at","6538",-2.0351992634144938,0.515940200537554
"1552359_at","157777",-2.035779965249024,0.36350198027966135
"234362_s_at","1493",-2.036085941095908,0.44503544566528414
"226029_at","57216",-2.036172773084239,0.4962335513087922
"1555586_at","153745",-2.03633394019267,0.47682402261532564
"1563072_at","",-2.0366578384369096,0.301691465440283
"234679_at","83900",-2.036899785489032,0.43443219896387913
"1570102_at","",-2.0370262181678322,0.5054906303643643
"216410_at","",-2.0375115332351257,0.4956889895458267
"1553450_s_at","283860",-2.0375505641120553,0.47925971677502366
"243311_at","400830",-2.037857657544727,0.4986828437233092
"242236_at","",-2.0380438795265894,0.5583078703334539
"1561553_at","",-2.0386296731142592,0.5573431987301255
"229404_at","117581",-2.038779461846006,0.2828877296404279
"1555035_a_at","7401",-2.03901642479546,0.5397641772431603
"1558007_s_at","100506655",-2.0390281048688976,0.4270766412426981
"1557439_at","",-2.0395785098730066,0.3985266519715688
"1570296_at","",-2.039606848037519,0.47460871506255226
"207453_s_at","25822",-2.0396254045485462,0.3071460281692975
"208594_x_at","79168",-2.0397929855709465,0.4743708623640187
"233530_at","",-2.0402858974945217,0.28601481778356036
"1555394_at","10026",-2.0403060918124485,0.5507363372662972
"217292_at","9108",-2.0415433254290623,0.10612696702042011
"243850_at","",-2.0421842255225915,0.534070073559606
"203977_at","6901",-2.0423176170939374,0.12979759176661138
"235243_at","25999",-2.043805292576538,0.3075852753066611
"222299_x_at","",-2.0438404040758544,0.03861091384403525
"232281_at","148189",-2.043977302448398,0.47664016843343404
"210368_at","9708",-2.044389564973431,0.4696716174971072
"243997_x_at","",-2.0445092456144103,0.4762967640504053
"239803_at","",-2.0445326438850793,0.22576852498782388
"217545_at","79784",-2.0452420226882477,0.07907335224226045
"220614_s_at","79747",-2.0453784169923868,0.3381893995434833
"1557714_at","1487",-2.0462905993486764,0.09028874253464096
"241837_at","",-2.0463605285972966,0.12093151917478402
"229837_s_at","54442",-2.046678594841387,0.3478999008108695
"225303_at","55243",-2.0466791042940957,0.4319711209863488
"239248_at","100507495",-2.0466999625334474,0.1282884040731642
"1558075_at","399491",-2.0468809291290437,0.43106821651958227
"1570191_at","",-2.047591983007139,0.08269988965710857
"216414_at","",-2.0496553986179094,0.45809958463621225
"1569561_at","",-2.0496914429909947,0.35116007262206794
"215816_at","11039 91316 387036",-2.050466547393898,0.1830293941731158
"222520_s_at","55081",-2.0507247698590048,0.015836227053117553
"237893_at","",-2.052048963705907,0.4847109020417309
"1558844_at","100506127",-2.0528531801074514,0.07584361128858493
"1553657_at","146177",-2.0533097897476873,0.23414433923175768
"208538_at","23520",-2.0536683305651673,0.4965158762442682
"237920_at","10388",-2.053714124891379,0.46979162106140687
"221913_at","23410",-2.0544716052653795,0.015568817808011375
"1558021_at","10244",-2.0546853268571654,0.46743086168863995
"242007_at","",-2.0551763220268975,0.11442649413749216
"242494_at","",-2.0562599613997445,0.15982390868284438
"216837_at","2044",-2.056308175225507,0.07052281665169577
"223567_at","10501",-2.0565167966913154,0.46712409130299026
"1557366_at","9720 284047 348254",-2.0569695790727756,0.5220853480331116
"239743_at","221833",-2.057347058775873,0.3098154290240327
"1570627_at","6924",-2.0574927200663162,0.2420175280058946
"244596_at","",-2.0577239331782837,0.29209038645128627
"233700_at","",-2.0581337828785573,0.14179016292999086
"240028_at","401024",-2.0583628805265457,0.107236897210858
"237666_at","143570",-2.058555822798734,0.13119829403849229
"234296_s_at","56159",-2.05866413130545,0.18715368588463563
"224538_s_at","84552",-2.058737971749888,0.16994587724584556
"208448_x_at","3449",-2.0587797271747172,0.09616287435091482
"220184_at","79923",-2.060810894424083,0.5415600502210625
"1559035_a_at","",-2.0609512002434625,0.3527117802671646
"243182_at","",-2.06124181729299,0.0845715145631783
"244540_at","",-2.062075661201622,0.5170580912880485
"234389_x_at","",-2.0621613932529335,0.029307759360386633
"241128_at","",-2.0622475346753153,0.4529268931709418
"213985_s_at","91304",-2.0630662075636175,0.49828250351434433
"1562327_at","",-2.0631085768124384,0.5057912057052105
"203902_at","9843",-2.063286629601213,0.46862648152081454
"208530_s_at","5915",-2.0637780046957226,0.5367520980210518
"236010_at","",-2.063892096852504,0.17144531810485447
"1565839_a_at","",-2.066043708499361,0.06761981574792882
"1562860_at","",-2.0669075425610335,0.5503750476605901
"232723_at","",-2.067017633695549,0.4738526593876179
"205325_at","9796",-2.0676820083874876,0.4601320467744748
"241777_x_at","",-2.068139545763519,0.15163443691510986
"231410_at","",-2.068171298755785,0.4548907222283542
"219780_at","51333",-2.068537288489667,0.4538766359840766
"216413_at","",-2.0687084837679897,0.367230504254444
"210402_at","3758",-2.0689227002934656,0.006983332377041861
"241524_at","",-2.0691022626060662,0.4173847628291255
"216033_s_at","2534",-2.069461232419763,0.5074958235066758
"241894_at","284013",-2.070195751600469,0.18364222695538013
"223739_at","29943",-2.070566290355056,0.02083172281851251
"1564138_at","285231",-2.071131253388021,0.34239488725318323
"1555031_at","",-2.0720837257308746,0.4955402210770849
"235593_at","9839",-2.0722645200934613,0.49101720856321807
"232202_at","",-2.0723408688664224,0.0458654533264391
"1561401_at","285627",-2.0730150699682444,0.06959803542585442
"1561290_at","339622",-2.073235895044703,0.3928873699106458
"233031_at","9839",-2.073300930001152,0.4049413163597808
"1570140_at","244 643161 728113 100132929 100133093 653145 644054",-2.0734864152745587,0.0365328270537601
"215574_at","",-2.073554876084045,0.354588547890488
"230627_at","",-2.0737313289311405,0.3626874084451156
"226857_at","128272",-2.074404625132013,0.24503079481778434
"240076_at","",-2.074539549384151,0.26891945764867997
"1552705_at","142679",-2.075222272866245,0.11377502978896285
"228593_at","339483",-2.075642232289867,0.1565183603130294
"1563420_at","7499 100132596",-2.076252779681805,0.45156305951010356
"1556421_at","286189",-2.076974334341253,0.5226731826359208
"218623_at","51617",-2.077273696350014,0.24411710824335503
"215008_at","7093",-2.077554654724062,0.4873915445794592
"234892_at","",-2.079036596258978,0.08344464973944181
"1557495_at","",-2.079324306211004,0.02323467543240448
"216507_at","202018",-2.0801595126023558,0.2773750139223636
"1563542_a_at","256380",-2.0808112471865887,0.5146379233661289
"224072_s_at","51305",-2.081289652678625,0.07638676197056486
"240551_at","84878",-2.0813976258337807,0.5389690873404029
"228750_at","",-2.0822901429033522,0.05463604385194136
"238382_x_at","",-2.0828373783781524,0.5233302367738086
"215184_at","23604",-2.083052097697377,0.43854414328660307
"91580_at","57408",-2.0831580537330447,0.43001616162574313
"1553544_at","83550",-2.084070187539499,0.030586648697886788
"1561895_at","",-2.0842982477999734,0.38266737861130956
"209151_x_at","6929",-2.0849636197724397,0.050517523444367336
"243076_x_at","2738",-2.0852140789028546,0.510357499134537
"236874_at","",-2.0855453721873403,0.06010045006833879
"244781_x_at","",-2.0870431962775333,0.06025484291926468
"214350_at","6645",-2.088588861760779,0.36409537981863654
"1557886_at","201134",-2.089714785103419,0.2433070908141332
"222288_at","",-2.090934929572154,0.5385411063593858
"221386_at","4995",-2.091044719986879,0.5031512617537918
"229148_at","",-2.092004273478395,0.5350592500127974
"208271_at","56903",-2.093000600467648,0.5554031263906887
"236652_at","149703",-2.093123782984159,0.5315818538078181
"236456_at","84867",-2.093145310075279,0.43434468606395027
"206268_at","10637",-2.093556141577349,0.11713569774350693
"220361_at","64799",-2.0945644173172018,0.08143556768718245
"210562_at","9687",-2.0948775737296224,0.5574455122238915
"207816_at","3906",-2.095682057709847,0.5594486439313386
"237644_at","",-2.0961741400765916,0.15301538790949626
"236756_at","389857 441495",-2.096175349250076,0.09303713063564038
"1567045_at","",-2.096875464807099,0.3510853668030267
"223540_at","81607",-2.097012085298985,0.07796738468996986
"1554782_at","394261",-2.097039771923853,0.19581767275381032
"237781_at","150280",-2.097110328889314,0.2843222955128723
"233796_at","",-2.0972805259429474,0.5084412869519308
"239328_at","",-2.0973581244228057,0.3928030384592839
"1556617_a_at","100506724",-2.0976845938075326,0.051678020430163264
"243728_at","100505750",-2.097962732407248,0.2882766563924498
"244148_at","",-2.10010888966738,0.34197505080489055
"1555263_at","",-2.1002444789621104,0.00351372881674737
"1567378_x_at","25981",-2.1023251334828963,0.14456956737724524
"240247_at","",-2.102856192646879,0.02524630209483589
"237961_at","",-2.1035458229532935,0.5066382931254669
"232838_at","80816",-2.1038138500433967,0.24605236054333346
"1564074_at","",-2.103865111407285,0.40991847589421665
"244288_s_at","",-2.104006752982745,0.5394342457790156
"202805_s_at","4363",-2.105024517414844,0.082035809226733
"1557881_at","414201",-2.105276062154566,0.1845077556025488
"227976_at","644538",-2.1056306973379515,0.04002202425817724
"238855_at","79026",-2.1057662349424517,0.026961191802556354
"235468_at","146713",-2.1061127710384198,0.3758022844303308
"236444_x_at","",-2.106234049059394,0.3159271031544933
"231406_at","80228",-2.1075945339036872,0.1996949201612718
"231079_at","",-2.1075952726464493,0.3169111652904232
"230261_at","7903",-2.108992506417982,0.4804580473232184
"229357_at","11096",-2.1093606036293537,0.07582459660230746
"232678_at","",-2.1099428731055663,0.4930660337589421
"216793_x_at","",-2.1109503892072694,0.16860481896746352
"219937_at","29953",-2.111188168237582,0.054903670089943644
"237133_at","",-2.112131591541053,0.43171408656929844
"1559645_at","100302691",-2.1131147691796635,0.35280724784109607
"236048_at","340596",-2.113191189620344,0.29262752529718233
"217124_at","23288",-2.1138751655202443,0.25230243502147404
"237940_s_at","",-2.114484443058822,0.416992521422502
"241535_at","100292909",-2.1153770903461098,0.05896754356152364
"221161_at","56676",-2.1154047589522773,0.4614076422673059
"1558931_at","55604",-2.1157206613955037,0.4999028696147063
"1568755_a_at","",-2.116135944484672,0.13179266553792335
"206402_s_at","8620",-2.1165329317716917,0.24929009232799854
"213652_at","5125",-2.1165929398066288,0.5173873420370462
"1568852_x_at","",-2.1168359718418457,0.5185772259467398
"239325_at","729723",-2.117036697700034,0.5006888506725405
"237865_x_at","",-2.117339363352307,0.31091187460728936
"207964_x_at","3441",-2.117869143502027,0.18897153495373673
"207103_at","3751",-2.1179634972993284,0.03417357710828277
"1566803_at","",-2.1184937373773347,0.4825802502838491
"220752_at","51145",-2.1191384775658864,0.0314330367804079
"222365_at","",-2.119701413057436,0.32933960195041195
"1557347_at","79648",-2.119882927482994,0.03573159605416801
"1554398_at","254773",-2.1212704815231254,0.4106576597794094
"235560_at","4858",-2.1217013835132916,0.44713726046503943
"1567030_at","6459",-2.122010926542461,0.5219308878559601
"215192_at","5382",-2.1227298819388554,0.4698209247042558
"1558177_at","161145",-2.1228683735019573,0.5086467699337445
"215542_at","",-2.1231289045091755,0.4071978060589389
"1568780_at","",-2.1242301922420177,0.13798145844366067
"1561213_at","",-2.1244278809086143,0.4317450750808455
"241842_x_at","374877",-2.124506262412102,0.30640052536074014
"234180_at","",-2.124609431557761,0.4643223753210535
"1562396_at","",-2.124689831835681,0.49047935989284175
"237551_at","",-2.1251218527976694,0.5334279029280373
"238847_at","3236",-2.1254583681589163,0.52711725392772
"1561860_at","",-2.1259786059756514,0.47636155240363043
"1558832_at","440584",-2.1260454764083185,0.2982458546985875
"1559011_at","246318",-2.1265683704838025,0.34905702101070246
"1566136_at","",-2.1265892535683015,0.4685510846059426
"1569826_at","",-2.1266056551872485,0.449861667823814
"241062_at","",-2.126963867048899,0.19707016287948784
"236590_at","",-2.129677719584814,0.3156579759488756
"235127_at","5375",-2.131563257330347,0.5512954099673463
"1556809_a_at","",-2.1316037479516847,0.07771909090400202
"225710_at","59345",-2.131926330941944,0.22538019811043972
"210335_at","9182",-2.1320807623868894,0.08154779273455723
"227194_at","54097",-2.132569393245191,0.4489345296685325
"237236_x_at","731789",-2.132643872987887,0.007371160709894862
"220904_at","80069",-2.132701667986568,0.3008304431643199
"244215_at","",-2.13273408765239,0.05853229048191787
"231401_s_at","",-2.132946398395824,0.030288302216973508
"238965_at","755",-2.1331901730818674,0.25047004648960186
"1563899_at","197021",-2.1334690201778597,0.010148805077585414
"1569789_at","",-2.1335574848580676,0.0334015274037566
"230423_at","",-2.134165485429755,0.4535766846317979
"229876_at","5255",-2.13422127681718,0.5448378419272983
"204220_at","9535",-2.134227571388559,0.3239134444902694
"1566424_at","",-2.1344058524100826,0.4841821719285694
"224526_at","100132319",-2.1347482233560204,0.33796192895450994
"207241_at","10141",-2.135047286900472,0.2722022045435588
"234212_at","10097",-2.1361488527815955,0.3140717627008425
"1562431_x_at","",-2.136646587839944,0.12436568575750985
"1570292_at","",-2.1368924154107365,0.29336343188931374
"216007_at","",-2.1372855941982296,0.0970782192078744
"1555435_at","27125",-2.1385256425938652,0.09560308374755044
"239467_at","",-2.1389649060744858,0.3916438439460599
"1569770_x_at","",-2.139098700381004,0.4354368466168186
"1561192_at","",-2.1400367506237625,0.44673801053025675
"1553605_a_at","154664",-2.1408453006089476,0.4882754953716673
"243900_at","401551",-2.1419845214176205,0.5311514682679739
"240817_at","",-2.1424564751077875,0.5088179093076107
"243968_x_at","115350",-2.142593510568913,0.4824214991844776
"231291_at","",-2.1434038482303004,0.21814234109024427
"208606_s_at","54361",-2.1434690136420382,0.237763849818775
"217380_s_at","100505933",-2.1450565572265266,0.12586500365864559
"1566638_at","",-2.145364487518287,0.4257770966706889
"1561633_at","8091",-2.1457037180610055,0.3879537680726234
"237069_s_at","4308",-2.1461393030931655,0.47673548957281914
"1564591_a_at","117531",-2.1461413428509095,0.5136166044216656
"1554308_s_at","2555",-2.146905106843758,0.4015726054260799
"209447_at","23345",-2.14739628259538,0.31943107352477823
